Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146511,3246,1.0386,-1.0213,0.1402,-0.069,1.0309,-0.0669,3.0052,-1.0,2.1925,1.1734,0.8114,1.6615,1.4267,0.9931,0.605,1.0,2.641
146511,3247,10.5598,-8.9552,5.4417,-1.2999,10.4789,-0.1237,2.5956,1.0,4.0577,1.8559,2.0254,-2.9846,2.7471,-0.9412,0.829,-1.0,9.4423
146511,3248,63.3347,4.6418,-44.3425,-44.9829,44.5848,-0.8877,-1.4665,1.0,78.9876,-47.2206,36.374,-51.8283,59.6058,-0.786,2.4852,-1.0,94.9039
146511,3249,7.4828,-3.7268,3.9738,5.1284,5.4479,0.8393,2.3241,-1.0,12.7831,-8.3508,7.9198,5.562,11.5091,0.4662,2.3827,1.0,3.0154
146511,3250,45.951,31.687,5.5068,32.8191,32.1619,0.8957,0.1721,1.0,45.3062,-31.8667,-6.1102,-31.62,32.4472,-0.8632,-2.9521,-1.0,91.2472
146511,3251,2.4737,0.0828,-0.5471,-2.4087,0.5533,-2.177,-1.4205,-1.0,2.7843,-1.8762,1.5763,-1.3178,2.4505,-0.5147,2.4429,1.0,3.0797
146511,3252,2.1781,1.5088,-1.5386,-0.2986,2.155,-0.1381,-0.7952,-1.0,1.8652,-0.6107,1.0017,1.4462,1.1732,1.0368,2.1183,1.0,3.7332
146511,3253,2.0024,1.8258,0.4007,-0.7102,1.8692,-0.3714,0.2161,-1.0,2.2885,-2.0847,-0.6008,-0.7204,2.1696,-0.3262,-2.861,1.0,4.0321
146511,3254,8.9019,-2.0425,-8.2582,-2.6196,8.507,-0.3033,-1.8133,1.0,1.7673,-0.155,0.6665,-1.626,0.6843,-1.6002,1.7993,-1.0,5.7744
146511,3255,2.7674,-0.2211,-2.4348,-1.2924,2.4448,-0.5067,-1.6614,-1.0,16.2517,2.4299,-7.521,14.1999,7.9038,1.3488,-1.2583,1.0,9.5459
146511,3256,2.0745,1.5185,-0.1216,-1.4043,1.5233,-0.825,-0.0799,-1.0,2.1053,-1.7029,0.2094,1.2155,1.7157,0.6596,3.0192,1.0,4.1706
146511,3257,1.4352,-1.3065,0.2237,0.5399,1.3255,0.3968,2.972,-1.0,2.1789,-0.9584,0.1637,1.9471,0.9723,1.4448,2.9724,1.0,1.2635
146511,3258,1.4861,1.121,-0.2092,0.947,1.1404,0.7563,-0.1845,-1.0,2.4387,-1.8866,1.0425,1.1359,2.1554,0.5052,2.6368,1.0,3.1282
146511,3259,5.8927,-0.4735,0.7859,5.8199,0.9175,2.5467,2.1131,1.0,10.1361,-1.6081,3.6729,9.3088,4.0095,1.5789,1.9835,-1.0,1.9577
146511,3260,5.7415,0.41,3.0183,-4.8657,3.046,-1.2476,1.4358,-1.0,28.1969,4.3198,12.5599,-24.8724,13.2821,-1.3852,1.2395,1.0,1.5492
146511,3261,4.8282,-2.0115,2.207,-3.7925,2.9861,-1.06,2.3099,-1.0,5.6118,-3.6545,3.9443,-1.6026,5.377,-0.2938,2.3181,1.0,3.1534
146511,3262,1.0804,-0.8903,-0.3655,-0.4795,0.9624,-0.4796,-2.7521,1.0,4.8199,-3.875,1.0341,-2.6712,4.0106,-0.6246,2.8808,-1.0,1.3159
146511,3263,0.5835,0.0941,0.4295,-0.3688,0.4397,-0.7627,1.3551,-1.0,5.7334,5.7066,0.4707,0.2713,5.726,0.0474,0.0823,1.0,2.3314
146511,3264,1.2814,-0.0564,-1.2755,-0.0269,1.2767,-0.0211,-1.615,-1.0,17.2783,0.2217,-4.4804,16.6855,4.4859,2.0243,-1.5214,1.0,5.8135
146511,3265,2.5698,1.0164,2.3364,0.3178,2.5479,0.1244,1.1605,-1.0,3.3321,-1.0004,3.1391,-0.487,3.2946,-0.1473,1.8793,1.0,2.1961
146511,3266,7.659,5.1047,-1.9194,5.3765,5.4536,0.8713,-0.3597,-1.0,1.4875,0.4821,0.6865,1.2239,0.8388,1.1718,0.9586,1.0,2.7132
146511,3267,9.8524,2.834,-8.5302,4.0327,8.9887,0.4348,-1.25,1.0,5.8638,-3.3987,-3.994,-2.621,5.2444,-0.481,-2.2758,-1.0,9.3718
146511,3268,48.0915,9.09,-46.6205,7.5287,47.4984,0.1578,-1.3782,-1.0,46.2471,-16.2519,38.3666,20.0664,41.6668,0.4647,1.9715,1.0,89.5481
146511,3269,21.3657,-6.3828,-14.6799,14.1506,16.0075,0.7969,-1.9809,-1.0,6.6975,-1.4471,-4.5024,4.7413,4.7293,0.8832,-1.8818,1.0,1.17
146511,3270,45.0102,26.8879,-11.3809,34.2553,29.1974,0.9987,-0.4004,1.0,44.4974,-25.3273,10.4363,-35.066,27.3932,-1.0663,2.7507,-1.0,89.4854
146511,3271,0.423,0.0282,0.3708,0.1717,0.3719,0.4467,1.4948,-1.0,16.4848,-4.6792,-0.8879,15.7814,4.7627,1.9132,-2.9541,1.0,3.0778
146511,3272,2.5973,-2.3638,0.0217,-1.0709,2.3639,-0.4388,3.1324,1.0,3.0657,-0.5673,2.4848,-1.7004,2.5487,-0.6256,1.7953,-1.0,3.0848
146511,3273,17.8523,-1.1422,2.4569,17.6452,2.7094,2.5727,2.006,1.0,44.0236,-6.2472,9.3496,42.5632,11.2446,2.0413,2.1598,-1.0,3.0958
146511,3274,1.3461,0.814,0.1972,1.0485,0.8375,1.0487,0.2377,1.0,1.813,-0.9274,-0.4238,-1.4954,1.0197,-1.176,-2.7129,-1.0,3.117
146511,3275,2.9161,2.5533,-0.6665,-1.2365,2.6389,-0.4529,-0.2554,1.0,7.5725,-6.0492,1.2059,4.3915,6.1682,0.6624,2.9448,-1.0,9.3566
146511,3276,1.34,-0.3556,0.5045,-1.1847,0.6172,-1.407,2.1848,-1.0,8.5203,-1.8166,0.5388,-8.3062,1.8948,-2.1838,2.8533,1.0,1.1578
146511,3277,1.0822,-0.9202,-0.5443,-0.1299,1.0692,-0.1212,-2.6075,-1.0,1.4489,-1.2955,0.5054,0.3927,1.3906,0.2788,2.7696,1.0,1.1942
146511,3278,3.8578,-2.7237,-0.8473,-2.5951,2.8525,-0.8161,-2.84,1.0,8.2797,1.4772,-1.3119,-8.0398,1.9756,-2.1114,-0.7262,-1.0,5.2915
146511,3279,1.2909,-0.9452,-0.8639,-0.1252,1.2805,-0.0976,-2.4011,-1.0,0.3456,0.2358,-0.182,0.1398,0.2979,0.4534,-0.6573,1.0,1.0397
146511,3280,1.6579,0.0435,-0.7667,1.4655,0.768,1.4018,-1.5141,1.0,2.7401,2.1168,-1.4188,-1.0017,2.5483,-0.3836,-0.5905,-1.0,3.1119
146511,3281,1.9244,-0.6374,-1.5741,0.8989,1.6983,0.5073,-1.9556,-1.0,2.0225,0.6866,1.6264,-0.9812,1.7653,-0.5306,1.1713,1.0,3.9454
146511,3282,16.1115,2.8178,-11.8567,10.5379,12.187,0.7824,-1.3375,-1.0,33.2755,-0.747,-0.2971,33.2656,0.8039,4.4161,-2.763,1.0,19.1918
146511,3283,1.2107,-1.1046,0.1253,0.4677,1.1117,0.4091,3.0286,1.0,5.2533,-4.4923,2.4012,1.2804,5.0938,0.2488,2.6507,-1.0,1.0092
146511,3284,12.624,-4.3682,-8.4106,8.3387,9.4773,0.7938,-2.0498,1.0,11.6786,0.7312,5.1262,-10.4673,5.1781,-1.4532,1.4291,-1.0,23.708
146511,3285,4.0938,-0.5343,2.0665,3.4917,2.1344,1.2679,1.8238,1.0,6.226,2.071,0.7226,5.8258,2.1934,1.7037,0.3357,-1.0,3.0887
146511,3286,4.1711,-0.6301,-1.7475,3.7331,1.8576,1.4479,-1.9169,1.0,1.0962,0.2737,-0.9871,-0.3758,1.0243,-0.3591,-1.3003,-1.0,2.9779
146511,3287,0.5399,0.041,0.4841,-0.2103,0.4859,-0.4204,1.4864,1.0,0.743,-0.1053,-0.6287,0.3669,0.6374,0.5477,-1.7368,-1.0,1.2634
146511,3288,1.6368,-0.8911,-0.2938,-1.337,0.9383,-1.1524,-2.8232,-1.0,4.145,0.7443,-4.0241,-0.6499,4.0924,-0.1582,-1.3879,1.0,3.2888
146511,3289,3.7137,1.4303,-0.8962,3.3063,1.6879,1.4251,-0.5597,-1.0,5.4529,1.9117,-2.54,4.4291,3.179,1.134,-0.9256,1.0,1.102
146511,3290,1.3987,-0.9979,-0.239,-0.9446,1.0261,-0.824,-2.9065,-1.0,1.4682,0.6452,-1.2173,-0.4963,1.3777,-0.3529,-1.0834,1.0,1.9742
146511,3291,1.5832,1.4799,-0.4005,0.3806,1.5331,0.2458,-0.2643,-1.0,1.5628,-1.3866,0.5711,-0.4272,1.4996,-0.2812,2.7509,1.0,3.1397
146511,3292,6.4515,4.2231,-1.5918,4.609,4.5132,0.8963,-0.3605,-1.0,0.8628,0.2193,0.7863,0.2585,0.8164,0.3116,1.2988,1.0,3.0697
146511,3293,3.2688,1.2571,1.7421,-2.4614,2.1483,-0.9808,0.9457,-1.0,6.066,1.395,-2.1157,-5.5103,2.5342,-1.519,-0.9879,1.0,4.0518
146511,3294,3.8928,0.5512,1.9623,-3.3148,2.0382,-1.2629,1.2969,1.0,1.861,-0.9723,-0.8016,-1.3653,1.2601,-0.9392,-2.4521,-1.0,3.1108
146511,3295,48.8526,-0.4771,-40.8147,26.842,40.8175,0.6176,-1.5825,-1.0,41.2264,6.3143,37.5341,-15.8406,38.0615,-0.405,1.4041,1.0,89.1535
146511,3296,4.0503,0.4008,1.5479,-3.7198,1.5989,-1.5808,1.3174,1.0,5.6975,-1.0855,-1.8932,5.2619,2.1824,1.6137,-2.0914,-1.0,9.5944
146511,3297,10.6631,0.9767,-0.5853,10.6016,1.1387,2.9272,-0.5399,-1.0,18.8135,-2.7494,-8.9438,16.3213,9.3569,1.3231,-1.869,1.0,7.0766
146511,3298,1.9848,-0.4359,0.4894,1.8705,0.6554,1.7712,2.2984,1.0,1.5732,0.5724,-1.1082,0.9528,1.2473,0.7042,-1.094,-1.0,2.0704
146511,3299,34.3788,-6.8534,-16.1999,-29.5378,17.59,-1.2902,-1.971,1.0,1.2258,-0.43,-0.6795,-0.9191,0.8041,-0.979,-2.135,-1.0,1.4481
146511,3300,51.5698,10.4213,-31.7581,-39.2715,33.4243,-0.9998,-1.2537,1.0,45.0706,-2.7148,43.6887,10.7366,43.7729,0.2429,1.6329,-1.0,91.2327
146511,3301,4.8879,-1.3973,0.3854,4.6668,1.4495,1.8857,2.8725,-1.0,3.7228,-1.1951,1.635,-3.122,2.0252,-1.2176,2.202,1.0,7.8074
146511,3302,8.4485,1.4327,3.2241,-7.6758,3.5281,-1.5195,1.1526,-1.0,16.4355,2.573,5.0103,-15.4399,5.6324,-1.7333,1.0964,1.0,1.012
146511,3303,35.2347,11.1848,31.8094,-10.2244,33.7185,-0.2988,1.2327,-1.0,61.9289,3.3803,-35.7307,50.4685,35.8903,1.1416,-1.4765,1.0,87.1416
146511,3304,1.5227,0.7451,-0.0475,1.3229,0.7466,1.3366,-0.0636,-1.0,1.9325,-1.8028,0.4465,-0.5235,1.8572,-0.2782,2.8988,1.0,3.1657
146511,3305,0.8345,0.6872,-0.0582,0.4579,0.6897,0.6228,-0.0845,1.0,1.3407,0.009,1.0659,0.8062,1.0659,0.6982,1.5623,-1.0,1.278
146511,3306,2.9352,1.8264,0.3863,-2.2626,1.8668,-1.0237,0.2084,-1.0,3.3546,2.7169,-0.5791,-1.8775,2.7779,-0.6328,-0.21,1.0,1.3199
146511,3307,40.9007,6.7435,-8.3253,39.4724,10.7138,2.0151,-0.89,-1.0,3.5989,0.2622,-0.7945,3.4987,0.8366,2.1379,-1.252,1.0,1.2032
146511,3308,4.1008,-3.2238,-0.1528,-2.5276,3.2274,-0.7195,-3.0942,-1.0,2.1353,-0.7331,1.8683,-0.7214,2.007,-0.3521,1.9447,1.0,3.1198
146511,3309,0.7791,0.0431,-0.7627,-0.111,0.7639,-0.1448,-1.5144,-1.0,1.3699,1.2882,-0.2952,0.345,1.3216,0.2582,-0.2253,1.0,1.2932
146511,3310,58.5713,37.8688,44.632,2.1244,58.5326,0.0363,0.8672,-1.0,46.4596,-20.8489,-20.0627,36.3497,28.9342,1.0515,-2.3754,1.0,93.0478
146511,3311,48.8475,-40.1602,16.7997,22.1583,43.5324,0.4893,2.7454,1.0,47.0438,35.1686,-14.4944,-27.6802,38.0384,-0.6752,-0.3909,-1.0,95.5741
146511,3312,1.6264,-1.1071,-0.2245,-1.1652,1.1297,-0.9035,-2.9415,-1.0,4.4909,-1.3037,-2.403,-3.5613,2.7339,-1.0801,-2.0679,1.0,1.5378
146511,3313,5.9301,0.4343,-3.3662,-4.8616,3.3941,-1.1566,-1.4425,1.0,2.2018,1.6639,-1.3234,-0.5627,2.1261,-0.2617,-0.6719,-1.0,3.2108
146511,3314,7.0041,-3.2633,4.6468,4.0993,5.6782,0.6705,2.183,1.0,7.0276,3.9173,-4.6529,-3.5185,6.0824,-0.5503,-0.871,-1.0,14.0044
146511,3315,10.9667,-4.9583,0.2373,9.7784,4.964,1.4301,3.0938,-1.0,6.6244,-3.5801,-1.0909,5.4648,3.7426,1.1725,-2.8458,1.0,1.8599
146511,3316,20.5382,3.7871,-3.9821,-19.7891,5.4954,-1.9931,-0.8105,1.0,3.7658,0.2712,0.5393,-3.7156,0.6036,-2.517,1.1048,-1.0,3.1451
146511,3317,0.8313,-0.026,0.7637,-0.3098,0.7641,-0.3951,1.6048,1.0,0.5139,-0.4493,-0.1876,-0.1258,0.4869,-0.2556,-2.7462,-1.0,1.0305
146511,3318,1.4897,-0.5829,-1.3604,0.1325,1.48,0.0894,-1.9756,-1.0,5.9966,-1.5091,-5.1692,-2.6362,5.385,-0.4718,-1.8548,1.0,1.6623
146511,3319,2.0878,0.5792,-0.5761,1.9185,0.8169,1.5894,-0.7827,-1.0,1.4551,0.9421,0.5276,0.9697,1.0798,0.8074,0.5105,1.0,1.3763
146511,3320,7.4108,5.1297,-1.3926,5.1628,5.3154,0.8609,-0.2651,-1.0,8.4134,-6.9634,-1.4886,-4.4799,7.1207,-0.5936,-2.931,1.0,15.4361
146511,3321,2.8197,1.0508,-1.1987,2.3234,1.5941,1.1709,-0.8511,-1.0,40.1436,6.2008,-17.3873,35.6473,18.4599,1.4124,-1.2282,1.0,2.4581
146511,3322,4.5247,1.874,-1.8042,-3.7006,2.6014,-1.151,-0.7664,-1.0,0.6721,0.1953,0.5484,0.3187,0.5822,0.5232,1.2286,1.0,3.1161
146511,3323,7.5034,3.8291,2.0138,6.1296,4.3264,1.1477,0.4842,1.0,5.241,-0.1991,4.7862,-2.1237,4.7903,-0.43,1.6124,-1.0,9.3251
146511,3324,5.991,-1.9852,1.4608,5.4595,2.4647,1.5359,2.5072,1.0,4.121,-1.2323,-1.5129,3.6283,1.9512,1.379,-2.2543,-1.0,3.0513
146511,3325,5.4906,0.845,5.4154,-0.3083,5.4809,-0.0562,1.416,-1.0,4.0901,-0.3259,-4.054,0.4201,4.0671,0.1031,-1.651,1.0,9.4686
146511,3326,1.7807,-1.4379,0.8952,-0.5393,1.6938,-0.3132,2.5847,-1.0,1.816,1.4179,-1.0209,0.4837,1.7472,0.2734,-0.624,1.0,3.594
146511,3327,4.2016,3.5478,2.1374,-0.6979,4.1419,-0.1677,0.5422,-1.0,5.3718,-4.4632,-2.9464,0.4932,5.3481,0.0921,-2.5581,1.0,9.4929
146511,3328,10.1641,0.796,3.1204,9.6398,3.2203,1.8164,1.321,1.0,10.1528,0.9037,1.9251,9.927,2.1267,2.2451,1.1319,-1.0,1.2519
146511,3329,4.6489,0.9075,-0.3369,-4.5457,0.968,-2.251,-0.3555,-1.0,3.1035,0.6497,0.5551,2.9816,0.8545,1.9627,0.707,1.0,7.4283
146511,3330,47.9246,-28.0739,-37.6517,-9.5372,46.9659,-0.2017,-2.2115,1.0,45.2805,22.8881,35.6292,16.0312,42.3475,0.3701,0.9998,-1.0,92.8118
146511,3331,35.95,-8.6832,15.0049,-31.4935,17.3363,-1.3585,2.0954,-1.0,10.8156,10.2207,-3.2502,-1.393,10.725,-0.1295,-0.3079,1.0,31.0638
146511,3332,6.4615,-3.1792,-1.1766,5.4998,3.39,1.2608,-2.7871,1.0,3.399,-0.8501,-1.827,2.7352,2.0151,1.1129,-2.0063,-1.0,2.0387
146511,3333,2.169,-1.0105,-1.8301,0.5685,2.0905,0.2687,-2.0753,-1.0,1.6042,-0.4622,-0.8374,1.2835,0.9565,1.1038,-2.0751,1.0,1.2341
146511,3334,12.3011,9.8621,5.2901,-5.105,11.1913,-0.4417,0.4924,-1.0,12.1664,-9.6728,-5.4857,4.9352,11.12,0.4304,-2.6257,1.0,24.4655
146511,3335,1.3736,-0.1669,-0.8923,1.0254,0.9078,0.9701,-1.7557,-1.0,2.9752,-1.2155,1.6403,2.1616,2.0416,0.9223,2.2085,1.0,2.5068
146511,3336,1.1886,-0.7243,0.6282,0.6945,0.9587,0.6726,2.4271,1.0,1.903,-0.6099,0.0011,-1.7995,0.6099,-1.8026,3.1398,-1.0,2.4821
146511,3337,57.9849,2.0181,30.4588,-49.2994,30.5256,-1.2569,1.5046,-1.0,38.5094,-1.0452,-20.1181,32.8197,20.1453,1.2643,-1.6227,1.0,94.5077
146511,3338,3.5714,-2.5589,-1.2956,2.1254,2.8682,0.686,-2.6729,-1.0,2.054,-1.8947,-0.4615,0.6364,1.9501,0.3208,-2.9027,1.0,1.047
146511,3339,1.0142,-0.343,0.7041,0.6356,0.7832,0.7417,2.0241,1.0,1.1183,1.0045,0.2917,0.3811,1.046,0.3568,0.2827,-1.0,1.4438
146511,3340,5.6192,-0.7342,-3.342,4.456,3.4217,1.0798,-1.7871,1.0,4.9178,1.0268,-2.8679,3.8594,3.0462,1.0582,-1.227,-1.0,1.7985
146511,3341,4.3616,-0.1739,2.7833,-3.3519,2.7887,-1.0172,1.6332,-1.0,5.0467,0.2904,-3.1588,3.9237,3.1721,1.0394,-1.4791,1.0,9.3827
146511,3342,9.0802,-1.1294,-8.8748,-1.5494,8.9464,-0.1723,-1.6974,-1.0,1.0554,-1.0245,-0.1221,0.1954,1.0318,0.1883,-3.023,1.0,3.9134
146511,3343,6.8168,5.0844,-3.5143,2.8735,6.1807,0.4496,-0.6048,-1.0,5.792,-4.9281,2.2084,-2.0911,5.4003,-0.3781,2.7203,1.0,12.5156
146511,3344,18.4166,-6.4063,10.3791,13.7983,12.197,0.9712,2.1238,1.0,26.1557,21.3038,-5.2918,-14.2215,21.9512,-0.6094,-0.2435,-1.0,41.6976
146511,3345,26.12,5.0877,-5.7243,24.9718,7.6585,1.8978,-0.8442,-1.0,7.8419,0.4203,-3.0122,7.2273,3.0414,1.6003,-1.4322,1.0,3.1564
146511,3346,79.8503,-18.4573,10.1513,77.0217,21.0647,2.0078,2.6388,-1.0,10.6521,-3.9918,-1.7425,9.7204,4.3555,1.5427,-2.73,1.0,9.5829
146511,3347,3.07,-0.9311,1.9709,2.1593,2.1798,0.8747,2.0121,-1.0,1.5829,-0.0857,1.1426,-1.087,1.1458,-0.8446,1.6457,1.0,3.126
146511,3348,5.1848,-3.2361,-2.7343,-2.9871,4.2366,-0.6568,-2.4401,-1.0,7.738,5.0229,2.0341,-5.5226,5.4191,-0.8948,0.3848,1.0,9.5343
146511,3349,1.5253,0.2878,-0.1748,-1.4839,0.3367,-2.1889,-0.5458,1.0,19.5558,-2.7347,-5.9279,-18.4337,6.5283,-1.7612,-2.003,-1.0,2.1151
146511,3350,1.193,-0.0025,-0.2862,-1.1534,0.2862,-2.1019,-1.5794,-1.0,3.591,0.4006,2.1005,-2.8829,2.1384,-1.1075,1.3823,1.0,1.7734
146511,3351,2.88,-1.185,2.1122,1.5549,2.422,0.6045,2.0821,-1.0,0.7029,0.5019,0.2293,-0.4225,0.5518,-0.7056,0.4285,1.0,2.3677
146511,3352,16.5551,-2.1889,2.6366,-16.1962,3.4268,-2.2573,2.2637,-1.0,10.4565,-1.7884,3.1966,-9.7934,3.6629,-1.7099,2.0809,1.0,2.0789
146511,3353,0.8859,-0.2107,0.171,0.8367,0.2713,1.8446,2.4599,1.0,1.2904,-0.6828,1.0898,-0.0017,1.286,-0.0013,2.1305,-1.0,1.2849
146511,3354,5.1718,0.9782,4.7965,-1.6653,4.8953,-0.3339,1.3696,1.0,4.7842,2.8776,2.9849,-2.3847,4.1461,-0.5474,0.8037,-1.0,2.7022
146511,3355,9.195,1.584,6.7001,6.094,6.8848,0.7978,1.3386,-1.0,4.2117,-0.5495,3.4997,2.2754,3.5426,0.6047,1.7265,1.0,2.1419
146511,3356,1.2229,-0.2405,0.3768,1.1333,0.4471,1.6602,2.1389,-1.0,4.2109,4.0836,0.2517,0.9906,4.0913,0.2398,0.0616,1.0,3.1386
146511,3357,1.4598,0.8775,0.7181,-0.9134,1.1339,-0.737,0.6858,-1.0,21.8411,0.2444,-7.2874,-20.5878,7.2915,-1.7611,-1.5373,1.0,6.0183
146511,3358,1.1259,-1.1091,0.159,0.0333,1.1205,0.0297,2.9992,-1.0,2.476,1.7882,-1.3715,1.0202,2.2536,0.4385,-0.6543,1.0,3.1517
146511,3359,12.4917,-2.5151,0.0508,12.2353,2.5156,2.2854,3.1214,-1.0,8.3869,-3.7766,-1.1772,7.3946,3.9558,1.3836,-2.8394,1.0,3.1188
146511,3360,11.3251,0.3998,3.7014,-10.6952,3.7229,-1.7774,1.4632,1.0,3.0665,-0.7242,-0.1278,-2.9751,0.7354,-2.1057,-2.967,-1.0,2.7138
146511,3361,0.2615,0.2062,-0.1025,-0.065,0.2302,-0.2785,-0.4613,-1.0,4.095,-2.1475,-3.2963,-1.1318,3.9341,-0.2839,-2.1482,1.0,1.4923
146511,3362,3.1241,-0.0998,-1.3445,2.8162,1.3482,1.4827,-1.6449,1.0,0.8634,-0.3981,0.4836,-0.5848,0.6264,-0.8336,2.2595,-1.0,3.1515
146511,3363,3.4271,0.8962,-1.391,2.9993,1.6547,1.3565,-0.9984,-1.0,1.011,-0.9187,0.4086,-0.0056,1.0055,-0.0056,2.7231,1.0,3.1256
146511,3364,2.5177,-0.5997,-2.3834,0.5361,2.4577,0.2164,-1.8173,1.0,2.6498,-1.3075,2.2288,-0.5769,2.5841,-0.2215,2.1013,-1.0,4.8
146511,3365,1.7991,-1.4313,-0.0748,-1.0822,1.4333,-0.6972,-3.0894,1.0,3.8067,-0.6974,-2.1486,-3.0622,2.259,-1.1119,-1.8846,-1.0,2.1849
146511,3366,2.0742,-1.9397,0.7007,0.1942,2.0624,0.094,2.7949,1.0,1.3498,1.0388,-0.0104,0.8554,1.0388,0.7509,-0.01,-1.0,3.0552
146511,3367,10.2526,-2.269,4.5413,8.9069,5.0766,1.3281,2.0341,-1.0,1.6197,-0.9903,-0.3357,1.2323,1.0457,1.0021,-2.8148,1.0,3.1362
146511,3368,4.1481,0.4535,-1.4739,-3.8493,1.5421,-1.6458,-1.2723,-1.0,4.1924,-0.4259,1.3755,3.936,1.4399,1.7306,1.8711,1.0,8.3394
146511,3369,3.0386,0.0776,-0.5224,2.9905,0.5282,2.4346,-1.4233,1.0,1.8888,0.9038,-1.575,0.5089,1.8159,0.2767,-1.0498,-1.0,2.5829
146511,3370,52.5039,1.8569,-11.6894,51.1523,11.836,2.1699,-1.4133,1.0,39.2399,5.371,7.2241,-38.1932,9.002,-2.152,0.9315,-1.0,90.4257
146511,3371,3.3046,-1.7026,2.2469,-1.7209,2.8191,-0.5777,2.2192,-1.0,1.6823,-0.6912,0.6616,-1.3797,0.9568,-1.1621,2.3781,1.0,1.0323
146511,3372,4.263,-2.3544,-3.3899,-1.0619,4.1273,-0.2545,-2.1778,1.0,5.2273,2.8686,3.5276,2.577,4.5467,0.5401,0.8881,-1.0,9.3534
146511,3373,1.7289,-0.4283,0.0086,-1.6716,0.4284,-2.0708,3.1215,-1.0,10.1412,-6.0545,0.7589,-8.0994,6.1019,-1.095,3.0169,1.0,1.6765
146511,3374,2.2144,1.4116,1.1919,-1.2162,1.8475,-0.6182,0.7012,-1.0,2.0853,0.4035,1.5591,-1.3205,1.6104,-0.7482,1.3175,1.0,1.0908
146511,3375,1.8709,0.7754,1.6431,0.4335,1.8169,0.2364,1.1298,-1.0,5.6618,3.6836,3.6808,2.2199,5.2074,0.4143,0.785,1.0,1.2141
146511,3376,3.0383,-0.413,-2.4517,-1.7433,2.4862,-0.6536,-1.7377,1.0,3.4182,-0.5091,-1.8741,-2.811,1.9421,-1.1652,-1.8361,-1.0,1.176
146511,3377,47.8126,-16.6095,-29.8005,33.4977,34.1166,0.8685,-2.0793,1.0,46.2505,14.6739,34.4275,-27.1757,37.4243,-0.674,1.1679,-1.0,93.7163
146511,3378,0.8823,-0.1678,-0.6066,-0.6093,0.6293,-0.8587,-1.8406,1.0,6.5814,-0.3125,-6.3902,-1.54,6.3978,-0.2384,-1.6197,-1.0,1.3794
146511,3379,48.2435,17.3031,28.0723,35.2132,32.9766,0.9285,1.0184,-1.0,47.101,-21.5876,-29.8123,-29.3887,36.8076,-0.7314,-2.1975,1.0,95.054
146511,3380,1.1934,0.8129,-0.753,-0.4305,1.1081,-0.3793,-0.7472,-1.0,1.6079,-0.0459,-1.4731,0.6342,1.4738,0.418,-1.602,1.0,1.5041
146511,3381,13.7762,-3.6888,0.726,13.2528,3.7596,1.9726,2.9473,-1.0,2.1302,0.8788,-1.7681,-0.7925,1.9745,-0.3913,-1.1095,1.0,9.4218
146511,3382,34.2412,9.5178,-28.8891,-15.725,30.4166,-0.4964,-1.2525,1.0,69.4051,-23.1233,64.019,13.5624,68.067,0.198,1.9174,-1.0,96.5332
146511,3383,5.0489,4.3349,1.1148,-2.3335,4.476,-0.5002,0.2517,-1.0,3.3593,2.1318,2.5936,0.0498,3.3573,0.0148,0.8828,1.0,3.1481
146511,3384,3.1989,-0.185,3.047,0.9506,3.0526,0.3066,1.6315,-1.0,3.2354,0.1001,-2.9514,-1.3175,2.9531,-0.4325,-1.5369,1.0,6.4226
146511,3385,4.2853,1.6964,1.617,3.5862,2.3436,1.2114,0.7614,1.0,1.1824,-0.9869,-0.1633,0.6215,1.0004,0.587,-2.9776,-1.0,3.0945
146511,3386,14.302,2.2861,7.5238,-11.9458,7.8634,-1.2053,1.2758,1.0,18.3488,-5.4013,-5.399,16.6836,7.637,1.5233,-2.3564,-1.0,32.0844
146511,3387,68.7151,12.0561,9.9422,66.9145,15.6268,2.1609,0.6896,-1.0,39.3754,-17.8871,-31.9103,-14.567,36.5816,-0.3884,-2.0817,1.0,91.7971
146511,3388,0.9521,0.0146,-0.0525,0.9447,0.0545,3.5462,-1.2994,-1.0,5.2715,-1.1626,-3.7721,3.4925,3.9472,0.7975,-1.8698,1.0,1.7606
146511,3389,44.7407,1.3234,10.7462,43.4107,10.8274,2.097,1.4483,-1.0,67.0572,6.4629,17.3848,64.4411,18.5473,1.9587,1.2149,1.0,3.8448
146511,3390,6.4509,1.5511,1.9919,5.9354,2.5245,1.5905,0.9092,1.0,10.9071,3.1972,1.431,10.3287,3.5028,1.8021,0.4208,-1.0,1.5851
146511,3391,5.4639,-4.2595,2.9781,-1.6826,5.1973,-0.3183,2.5314,-1.0,2.2481,-2.0007,-0.7447,-0.6965,2.1348,-0.3207,-2.7853,1.0,3.1042
146511,3392,54.0827,-10.2039,-52.7289,-6.3615,53.7072,-0.1182,-1.7619,-1.0,43.9948,12.2987,33.1311,26.2031,35.3402,0.6863,1.2154,1.0,94.0056
146511,3393,17.5045,-13.1701,-11.3827,1.8379,17.4074,0.1054,-2.4289,1.0,23.999,17.5112,14.4494,-7.7792,22.703,-0.3363,0.6899,-1.0,40.7307
